date,status,fulfilment,sales_channel,ship_service_level,style,sku,category,size,qty,amount,ship_state,b2b,fulfilled_by
2022-04-30,shipped,amazon,amazon.in,expedited,jne3440,jne3440_kr_n_l,kurta,l,1,399.0,karnataka,False,
2022-04-30,shipped,amazon,amazon.in,expedited,set331,set331_kr_np_s,set,s,1,597.0,kerala,False,
2022-04-30,shipped,amazon,amazon.in,expedited,j0301,j0301_tp_m,top,m,1,463.0,uttar_pradesh,False,
2022-04-30,shipped,amazon,amazon.in,expedited,men5004,men5004_kr_xl,kurta,xl,1,484.0,uttar_pradesh,False,
2022-04-30,shipped,amazon,amazon.in,expedited,j0352,j0352_kr_s,kurta,s,1,635.0,bihar,False,
2022-04-30,shipped,amazon,amazon.in,expedited,jne3160,jne3160_kr_g_xxl,kurta,xxl,1,685.0,assam,False,
2022-04-30,shipped_delivered_to_buyer,merchant,amazon.in,standard,jne3798,jne3798_kr_m,western_dress,m,1,725.0,bihar,False,easy_ship
2022-04-30,shipped,amazon,amazon.in,expedited,jne3690,jne3690_tu_xl,top,xl,1,487.0,karnataka,False,
2022-04-30,cancelled,merchant,amazon.in,standard,set355,set355_kr_pp_xxl,set,xxl,0,1249.11,haryana,False,easy_ship
2022-04-30,cancelled,merchant,amazon.in,standard,set317,set317_kr_pp_xxl,set,xxl,0,1058.93,haryana,False,easy_ship
2022-04-30,shipped,amazon,amazon.in,expedited,set375,set375_kr_np_xl,set,xl,1,696.0,kerala,False,
2022-04-30,shipped,amazon,amazon.in,expedited,jne3371,jne3371_kr_m,kurta,m,1,329.0,telangana,False,
2022-04-30,shipped,amazon,amazon.in,expedited,jne3465,jne3465_kr_s,kurta,s,1,517.0,maharashtra,False,
2022-04-30,shipped,amazon,amazon.in,expedited,set116,set116_kr_np_xl,set,xl,1,591.0,maharashtra,False,
2022-04-30,shipped,amazon,amazon.in,expedited,jne3781,jne3781_kr_xxxl,kurta,3xl,1,406.0,kerala,False,
2022-04-30,shipped,amazon,amazon.in,expedited,set147,set147_kr_np_xl,set,xl,1,684.0,karnataka,False,
2022-04-30,shipped,amazon,amazon.in,expedited,set397,set397_kr_np_xl,set,xl,1,1115.0,karnataka,False,
2022-04-30,shipped_delivered_to_buyer,merchant,amazon.in,standard,set300,set300_kr_np_l,set,l,1,999.0,karnataka,False,easy_ship
2022-04-30,shipped_delivered_to_buyer,merchant,amazon.in,standard,jne3384,jne3384_kr_m,kurta,m,1,295.0,karnataka,False,easy_ship
2022-04-30,shipped,amazon,amazon.in,expedited,jne3291,jne3291_kr_xl,kurta,xl,1,442.0,karnataka,False,
2022-04-30,shipped,amazon,amazon.in,expedited,set291,set291_kr_pp_l,set,l,1,563.0,assam,False,
2022-04-30,shipped,amazon,amazon.in,expedited,jne3399,jne3399_kr_l,kurta,l,1,435.0,delhi,False,
2022-04-30,shipped,amazon,amazon.in,expedited,set291,set291_kr_pp_m,set,m,1,563.0,karnataka,False,
2022-04-30,shipped,amazon,amazon.in,expedited,jne3440,jne3440_kr_n_xs,kurta,xs,1,399.0,gujarat,True,
2022-04-30,cancelled,amazon,amazon.in,expedited,j0198,j0198_tp_s,top,s,0,,maharashtra,False,
2022-04-30,shipped,amazon,amazon.in,expedited,set363,set363_kr_np_xxl,set,xxl,1,1338.0,west_bengal,False,
2022-04-30,shipped_returned_to_seller,merchant,amazon.in,standard,set304,set304_kr_dpt_xs,set,xs,1,1115.0,west_bengal,False,easy_ship
2022-04-30,shipped,amazon,amazon.in,expedited,jne3405,jne3405_kr_xl,kurta,xl,1,399.0,karnataka,False,
2022-04-30,shipped_delivered_to_buyer,merchant,amazon.in,standard,j0348,j0348_set_s,set,s,1,499.0,maharashtra,False,easy_ship
2022-04-30,shipped_delivered_to_buyer,merchant,amazon.in,standard,j0399,j0399_dr_m,western_dress,m,1,791.0,uttarakhand,False,easy_ship
2022-04-30,shipped,amazon,amazon.in,expedited,jne3797,jne3797_kr_m,western_dress,m,1,725.0,bihar,False,
2022-04-30,cancelled,amazon,amazon.in,expedited,jne3440,jne3440_kr_n_m,kurta,m,0,,karnataka,False,
2022-04-30,cancelled,merchant,amazon.in,standard,jne3802,jne3802_kr_m,kurta,m,0,,karnataka,False,easy_ship
2022-04-30,cancelled,merchant,amazon.in,standard,j0285,j0285_skd_m,set,m,0,1278.57,jharkhand,False,easy_ship
2022-04-30,shipped,amazon,amazon.in,expedited,set322,set322_kr_sha_xl,set,xl,1,1099.0,west_bengal,False,
2022-04-30,shipped_delivered_to_buyer,merchant,amazon.in,standard,men5021,men5021_kr_xl,kurta,xl,1,533.0,telangana,False,easy_ship
2022-04-30,shipped,amazon,amazon.in,expedited,pj0096,pj0096_kr_n_5xl,kurta,5xl,1,696.0,rajasthan,False,
2022-04-30,shipped,amazon,amazon.in,expedited,jne3461,jne3461_kr_m,kurta,m,1,363.0,tamil_nadu,False,
2022-04-30,shipped,amazon,amazon.in,expedited,set383,set383_kr_np_l,set,l,1,631.0,odisha,False,
2022-04-30,shipped,amazon,amazon.in,expedited,j0002,j0002_skd_xxxl,set,3xl,1,1115.0,bihar,False,
2022-04-30,shipped,amazon,amazon.in,expedited,set344,set344_kr_np_xxxl,set,3xl,1,968.0,bihar,False,
2022-04-30,shipped,amazon,amazon.in,expedited,jne3465,jne3465_kr_xxl,kurta,xxl,1,486.0,maharashtra,False,
2022-04-30,shipped,amazon,amazon.in,expedited,set324,set324_kr_np_xxl,set,xxl,1,597.0,maharashtra,False,
2022-04-30,shipped_delivered_to_buyer,merchant,amazon.in,standard,set184,set184_kr_pp_xxxl,set,3xl,1,563.0,maharashtra,False,easy_ship
2022-04-30,shipped,amazon,amazon.in,expedited,set324,set324_kr_np_l,set,l,1,597.0,tamil_nadu,False,
2022-04-30,shipped_delivered_to_buyer,merchant,amazon.in,standard,jne3697,jne3697_kr_xxl,kurta,xxl,1,458.0,west_bengal,False,easy_ship
2022-04-30,shipped,amazon,amazon.in,expedited,j0008,j0008_skd_s,set,s,1,1065.0,uttarakhand,False,
2022-04-30,shipped,amazon,amazon.in,expedited,j0008,j0008_skd_xxl,set,xxl,2,2130.0,maharashtra,False,
2022-04-30,shipped_delivered_to_buyer,merchant,amazon.in,standard,j0013,j0013_skd_xxl,set,xxl,1,1099.0,maharashtra,False,easy_ship
2022-04-30,shipped,amazon,amazon.in,expedited,j0208,j0208_dr_s,western_dress,s,1,721.0,madhya_pradesh,False,
2022-04-30,shipped,amazon,amazon.in,expedited,set344,set344_kr_np_xl,set,xl,1,968.0,uttar_pradesh,False,
2022-04-30,shipped,amazon,amazon.in,expedited,nw001,nw001_tp_pj_xxl,set,xxl,1,563.0,uttar_pradesh,False,
2022-04-30,cancelled,merchant,amazon.in,standard,set304,set304_kr_dpt_s,set,s,0,995.54,karnataka,False,easy_ship
2022-04-30,cancelled,amazon,amazon.in,expedited,set265,set265_kr_np_xl,set,xl,0,,bihar,False,
2022-04-30,shipped,amazon,amazon.in,expedited,set004,set004_kr_sp_a_s,set,s,1,682.0,uttar_pradesh,False,
2022-04-30,shipped,amazon,amazon.in,expedited,jne3405,jne3405_kr_xl,kurta,xl,1,399.0,himachal_pradesh,False,
2022-04-30,shipped,amazon,amazon.in,expedited,set345,set345_kr_np_m,set,m,1,626.0,tamil_nadu,False,
2022-04-30,shipped,amazon,amazon.in,expedited,j0012,j0012_skd_m,set,m,1,1140.0,telangana,False,
2022-04-30,shipped,amazon,amazon.in,expedited,jne3465,jne3465_kr_m,kurta,m,1,486.0,jammu_&_kashmir,False,
2022-04-30,shipped,amazon,amazon.in,expedited,set374,set374_kr_np_xs,set,xs,1,597.0,karnataka,False,
2022-04-30,shipped,amazon,amazon.in,expedited,jne3567,jne3567_kr_xl,kurta,xl,1,399.0,karnataka,False,
2022-04-30,shipped,amazon,amazon.in,expedited,j0041,j0041_set_m,set,m,1,660.0,andhra_pradesh,False,
2022-04-30,shipped,amazon,amazon.in,expedited,jne3611,jne3611_kr_xl,kurta,xl,1,459.0,telangana,False,
2022-04-30,shipped,amazon,amazon.in,expedited,set384,set384_kr_np_xs,set,xs,1,631.0,delhi,False,
2022-04-30,shipped_delivered_to_buyer,merchant,amazon.in,standard,jne3802,jne3802_kr_m,kurta,m,1,459.0,uttar_pradesh,False,easy_ship
2022-04-30,cancelled,amazon,amazon.in,expedited,set374,set374_kr_np_xs,set,xs,1,597.0,karnataka,False,
2022-04-30,shipped,amazon,amazon.in,standard,set347,set347_kr_np_s,set,s,1,852.0,karnataka,False,
2022-04-30,shipped,amazon,amazon.in,expedited,jne2014,jne2014_kr_178_xl,kurta,xl,1,353.0,telangana,False,
2022-04-30,shipped,amazon,amazon.in,expedited,jne3635,jne3635_kr_l,kurta,l,1,345.0,karnataka,False,
2022-04-30,shipped,amazon,amazon.in,expedited,jne3721,jne3721_kr_l,kurta,l,1,329.0,karnataka,False,
2022-04-30,shipped,amazon,amazon.in,expedited,j0118,j0118_tp_xxxl,top,3xl,1,518.0,west_bengal,False,
2022-04-30,shipped,amazon,amazon.in,expedited,jne3654,jne3654_tp_xs,top,xs,1,387.0,west_bengal,False,
2022-04-30,shipped_delivered_to_buyer,merchant,amazon.in,standard,jne3652,jne3652_tp_n_xl,top,xl,1,339.0,telangana,False,easy_ship
2022-04-30,shipped,amazon,amazon.in,expedited,j0339,j0339_dr_l,western_dress,l,1,744.0,madhya_pradesh,False,
2022-04-30,shipped_delivered_to_buyer,merchant,amazon.in,standard,set303,set303_kr_np_xl,set,xl,1,888.0,west_bengal,False,easy_ship
2022-04-30,shipped,amazon,amazon.in,expedited,jne3396,jne3396_kr_xxxl,kurta,3xl,1,487.0,odisha,False,
2022-04-30,shipped_delivered_to_buyer,merchant,amazon.in,standard,jne3256,jne3256_kr_xxxl,kurta,3xl,1,487.0,odisha,False,easy_ship
2022-04-30,shipped,amazon,amazon.in,expedited,j0340,j0340_tp_xs,top,xs,1,563.0,haryana,False,
2022-04-30,shipped,amazon,amazon.in,expedited,j0335,j0335_dr_s,western_dress,s,1,859.0,andhra_pradesh,False,
2022-04-30,shipped,amazon,amazon.in,expedited,j0008,j0008_skd_l,set,l,1,1133.0,maharashtra,False,
2022-04-30,shipped,amazon,amazon.in,expedited,set268,set268_kr_np_xs,set,xs,1,788.0,maharashtra,False,
2022-04-30,shipped,amazon,amazon.in,expedited,j0280,j0280_skd_s,set,s,1,1463.0,maharashtra,False,
2022-04-30,shipped,amazon,amazon.in,expedited,jne3405,jne3405_kr_l,kurta,l,1,399.0,punjab,False,
2022-04-30,cancelled,amazon,amazon.in,expedited,j0339,j0339_dr_m,western_dress,m,1,744.0,madhya_pradesh,False,
2022-04-30,shipped_delivered_to_buyer,merchant,amazon.in,standard,jne3564,jne3564_kr_xxxl,kurta,3xl,1,487.0,karnataka,False,easy_ship
2022-04-30,shipped,amazon,amazon.in,expedited,set182,set182_kr_dh_l,set,l,1,657.0,karnataka,False,
2022-04-30,shipped,amazon,amazon.in,expedited,set128,set128_kr_dh_m,set,m,1,1133.0,maharashtra,False,
2022-04-30,shipped,amazon,amazon.in,expedited,jne3567,jne3567_kr_xxl,kurta,xxl,1,399.0,maharashtra,False,
2022-04-30,shipped,amazon,amazon.in,expedited,jne3568,jne3568_kr_l,kurta,l,1,399.0,uttarakhand,False,
2022-04-30,shipped,amazon,amazon.in,expedited,jne3405,jne3405_kr_l,kurta,l,1,399.0,uttarakhand,False,
2022-04-30,shipped_delivered_to_buyer,merchant,amazon.in,standard,j0011,j0011_lcd_m,set,m,1,1233.0,telangana,False,easy_ship
2022-04-30,shipped_delivered_to_buyer,merchant,amazon.in,standard,jne3881,jne3881_dr_xxxl,western_dress,3xl,1,825.0,karnataka,False,easy_ship
2022-04-30,shipped,amazon,amazon.in,expedited,jne3639,jne3639_tp_n_xxl,top,xxl,1,487.0,tamil_nadu,False,
2022-04-30,shipped,amazon,amazon.in,expedited,set291,set291_kr_pp_xxl,set,xxl,1,563.0,telangana,False,
2022-04-30,shipped,amazon,amazon.in,expedited,jne3613,jne3613_kr_xxl,kurta,xxl,1,399.0,telangana,False,
2022-04-30,shipped_delivered_to_buyer,merchant,amazon.in,standard,jne3368,jne3368_kr_xxxl,kurta,3xl,1,471.0,haryana,False,easy_ship
2022-04-30,shipped_delivered_to_buyer,merchant,amazon.in,standard,jne3522,jne3522_kr_xxl,kurta,xxl,1,342.0,madhya_pradesh,False,easy_ship
2022-04-30,shipped,amazon,amazon.in,expedited,jne3741,jne3741_kr_xxl,kurta,xxl,1,432.0,madhya_pradesh,False,
2022-04-30,shipped,amazon,amazon.in,expedited,jne3405,jne3405_kr_l,kurta,l,1,399.0,uttarakhand,False,
2022-04-30,shipped,amazon,amazon.in,expedited,set293,set293_kr_np_s,set,s,1,736.0,tamil_nadu,False,
2022-04-30,shipped,amazon,amazon.in,expedited,set388,set388_kr_np_l,set,l,1,1260.0,maharashtra,False,
2022-04-30,shipped,amazon,amazon.in,expedited,jne3405,jne3405_kr_l,kurta,l,1,399.0,uttarakhand,False,
2022-04-30,shipped,amazon,amazon.in,expedited,j0008,j0008_skd_xs,set,xs,1,1133.0,odisha,False,
2022-04-30,shipped,amazon,amazon.in,expedited,set197,set197_kr_np_l,set,l,1,759.0,goa,False,
2022-04-30,cancelled,amazon,amazon.in,expedited,men5029,men5029_kr_m,kurta,m,1,475.0,madhya_pradesh,False,
2022-04-30,shipped,amazon,amazon.in,expedited,j0341,j0341_dr_xs,western_dress,xs,1,744.0,karnataka,False,
2022-04-30,cancelled,merchant,amazon.in,standard,j0010,j0010_lcd_l,set,l,0,1902.86,uttar_pradesh,False,easy_ship
2022-04-30,shipped,amazon,amazon.in,expedited,jne3800,jne3800_kr_m,western_dress,m,1,771.0,telangana,False,
2022-04-30,shipped_delivered_to_buyer,merchant,amazon.in,standard,jne3798,jne3798_kr_m,western_dress,m,1,725.0,telangana,False,easy_ship
2022-04-30,cancelled,merchant,amazon.in,standard,jne3453,jne3453_kr_s,kurta,s,0,473.33,delhi,False,easy_ship
2022-04-30,cancelled,amazon,amazon.in,expedited,j0012,j0012_skd_m,set,m,0,,telangana,False,
2022-04-30,shipped_delivered_to_buyer,merchant,amazon.in,standard,set183,set183_kr_dh_m,set,m,1,759.0,meghalaya,False,easy_ship
2022-04-30,cancelled,amazon,amazon.in,expedited,men5029,men5029_kr_m,kurta,m,1,475.0,madhya_pradesh,False,
2022-04-30,cancelled,amazon,amazon.in,expedited,j0341,j0341_dr_xxl,western_dress,xxl,1,791.0,karnataka,False,
2022-04-30,shipped,amazon,amazon.in,expedited,j0341,j0341_dr_xxxl,western_dress,3xl,1,744.0,karnataka,False,
2022-04-30,shipped,amazon,amazon.in,expedited,jne3373,jne3373_kr_xxxl,kurta,3xl,1,376.0,west_bengal,False,
2022-04-30,shipped,amazon,amazon.in,expedited,jne3405,jne3405_kr_xl,kurta,xl,1,399.0,tamil_nadu,False,
2022-04-30,shipped,amazon,amazon.in,expedited,set291,set291_kr_pp_xl,set,xl,1,599.0,west_bengal,False,
2022-04-30,shipped,amazon,amazon.in,expedited,j0331,j0331_kr_xxxl,kurta,3xl,1,782.0,karnataka,False,
2022-04-30,shipped,amazon,amazon.in,expedited,jne3752,jne3752_kr_xxxl,kurta,3xl,1,362.0,karnataka,False,
2022-04-30,shipped,amazon,amazon.in,expedited,set369,set369_kr_np_xxl,set,xxl,1,1173.0,odisha,False,
2022-04-30,shipped_delivered_to_buyer,merchant,amazon.in,standard,j0341,j0341_dr_m,western_dress,m,1,744.0,haryana,False,easy_ship
2022-04-30,shipped,amazon,amazon.in,expedited,jne3797,jne3797_kr_m,western_dress,m,1,725.0,west_bengal,False,
2022-04-30,shipped,amazon,amazon.in,expedited,jne3373,jne3373_kr_xs,kurta,xs,1,376.0,andhra_pradesh,False,
2022-04-30,shipped_delivered_to_buyer,merchant,amazon.in,standard,jne3805,jne3805_kr_l,kurta,l,1,459.0,uttar_pradesh,False,easy_ship
2022-04-30,shipped,amazon,amazon.in,expedited,jne3537,jne3537_kr_m,kurta,m,1,379.0,uttar_pradesh,False,
2022-04-30,shipped,amazon,amazon.in,expedited,j0003,j0003_set_xl,set,xl,1,696.0,west_bengal,False,
2022-04-30,shipped,amazon,amazon.in,expedited,set324,set324_kr_np_m,set,m,1,597.0,west_bengal,False,
2022-04-30,shipped,amazon,amazon.in,expedited,set293,set293_kr_np_m,set,m,1,692.0,nagaland,False,
2022-04-30,shipped,amazon,amazon.in,expedited,set436,set436_kr_np_xxxl,set,3xl,1,1999.0,andhra_pradesh,False,
2022-04-30,shipped,amazon,amazon.in,expedited,set264,set264_kr_np_xxl,set,xxl,1,824.0,tamil_nadu,False,
2022-04-30,shipped,amazon,amazon.in,expedited,jne3567,jne3567_kr_xs,kurta,xs,1,399.0,goa,False,
2022-04-30,shipped,amazon,amazon.in,expedited,j0329,j0329_kr_xxxl,kurta,3xl,1,737.0,karnataka,False,
2022-04-30,shipped,amazon,amazon.in,expedited,jne3568,jne3568_kr_xl,kurta,xl,1,399.0,telangana,False,
2022-04-30,cancelled,amazon,amazon.in,expedited,set341,set341_kr_np_l,set,l,1,899.0,uttar_pradesh,False,
2022-04-30,shipped,amazon,amazon.in,expedited,jne3543,jne3543_kr_m,kurta,m,1,368.0,maharashtra,False,
2022-04-30,shipped_delivered_to_buyer,merchant,amazon.in,standard,jne3368,jne3368_kr_xxxl,kurta,3xl,1,471.0,kerala,False,easy_ship
2022-04-30,shipped,amazon,amazon.in,expedited,jne3405,jne3405_kr_l,kurta,l,1,399.0,uttar_pradesh,False,
2022-04-30,shipped,amazon,amazon.in,expedited,jne3365,jne3365_kr_1052_a_s,kurta,s,1,376.0,tamil_nadu,False,
2022-04-30,shipped_delivered_to_buyer,merchant,amazon.in,standard,jne3759,jne3759_kr_xl,kurta,xl,1,544.0,karnataka,False,easy_ship
2022-04-30,shipped,amazon,amazon.in,expedited,men5001,men5001_kr_l,kurta,l,1,499.0,telangana,False,
2022-04-30,shipped,amazon,amazon.in,expedited,j0098,j0098_tp_xs,top,xs,1,426.0,karnataka,False,
2022-04-30,shipped,amazon,amazon.in,expedited,jne3567,jne3567_kr_xl,kurta,xl,1,399.0,karnataka,False,
2022-04-30,cancelled,amazon,amazon.in,expedited,set226,set226_kr_pp_l,set,l,0,,uttarakhand,False,
2022-04-30,shipped,amazon,amazon.in,expedited,set380,set380_kr_np_xxxl,set,3xl,1,995.0,delhi,False,
2022-04-30,shipped,amazon,amazon.in,expedited,men5009,men5009_kr_m,kurta,m,1,499.0,west_bengal,False,
2022-04-30,shipped,amazon,amazon.in,expedited,men5011,men5011_kr_m,kurta,m,1,499.0,west_bengal,False,
2022-04-30,shipped,amazon,amazon.in,expedited,set324,set324_kr_np_m,set,m,1,597.0,maharashtra,False,
2022-04-30,shipped,amazon,amazon.in,expedited,men5032,men5032_kr_s,kurta,s,1,562.0,delhi,False,
2022-04-30,shipped,amazon,amazon.in,expedited,pj0096,pj0096_kr_n_5xl,kurta,5xl,1,696.0,bihar,False,
2022-04-30,shipped,amazon,amazon.in,expedited,set268,set268_kr_np_l,set,l,1,788.0,telangana,False,
2022-04-30,shipped,amazon,amazon.in,expedited,jne3567,jne3567_kr_m,kurta,m,1,399.0,delhi,False,
2022-04-30,shipped,amazon,amazon.in,expedited,set359,set359_kr_np_xxl,set,xxl,1,1099.0,west_bengal,False,
2022-04-30,shipped,amazon,amazon.in,expedited,j0199,j0199_set_xxxl,set,3xl,1,476.0,telangana,False,
2022-04-30,shipped_returned_to_seller,merchant,amazon.in,standard,jne3798,jne3798_kr_m,western_dress,m,1,0.0,delhi,False,easy_ship
2022-04-30,shipped_delivered_to_buyer,merchant,amazon.in,standard,j0401,j0401_dr_l,western_dress,l,1,885.0,assam,False,easy_ship
2022-04-30,shipped,amazon,amazon.in,expedited,j0003,j0003_set_xs,set,xs,1,654.0,jammu_&_kashmir,False,
2022-04-30,shipped,amazon,amazon.in,expedited,j0308,j0308_dr_xl,western_dress,xl,1,625.0,maharashtra,False,
2022-04-30,shipped_delivered_to_buyer,merchant,amazon.in,standard,pjne3368,pjne3368_kr_6xl,kurta,6xl,1,505.0,kerala,False,easy_ship
2022-04-30,shipped,amazon,amazon.in,expedited,pjne3252,pjne3252_kr_n_6xl,kurta,6xl,1,563.0,kerala,False,
2022-04-30,cancelled,merchant,amazon.in,standard,jne3752,jne3752_kr_m,kurta,m,0,344.76,uttar_pradesh,False,easy_ship
2022-04-30,cancelled,amazon,amazon.in,expedited,set217,set217_kr_pp_xxxl,set,3xl,0,,maharashtra,False,
2022-04-30,shipped_delivered_to_buyer,merchant,amazon.in,standard,jne3799,jne3799_kr_xl,kurta,xl,1,666.0,maharashtra,False,easy_ship
2022-04-30,shipped_delivered_to_buyer,merchant,amazon.in,standard,jne3405,jne3405_kr_s,kurta,s,1,399.0,telangana,False,easy_ship
2022-04-30,shipped_delivered_to_buyer,merchant,amazon.in,standard,jne3294,jne3294_kr_s,kurta,s,1,432.0,uttarakhand,False,easy_ship
2022-04-30,shipped,amazon,amazon.in,standard,jne3405,jne3405_kr_l,kurta,l,1,0.0,west_bengal,False,
2022-04-30,shipped,amazon,amazon.in,expedited,set356,set356_kr_np_xxxl,set,3xl,1,1099.0,jharkhand,False,
2022-04-30,shipped,amazon,amazon.in,expedited,jne2014,jne2014_kr_178_xxxl,kurta,3xl,1,353.0,karnataka,False,
2022-04-30,shipped_delivered_to_buyer,merchant,amazon.in,standard,j0401,j0401_dr_xs,western_dress,xs,1,0.0,punjab,False,easy_ship
2022-04-30,shipped,amazon,amazon.in,expedited,set291,set291_kr_pp_m,set,m,1,563.0,karnataka,False,
2022-04-30,shipped,amazon,amazon.in,expedited,set110,set110_kr_pp_xxl,set,xxl,1,788.0,telangana,False,
2022-04-30,shipped,amazon,amazon.in,expedited,j0003,j0003_set_m,set,m,1,654.0,bihar,False,
2022-04-30,shipped,amazon,amazon.in,expedited,set365,set365_kr_np_l,set,l,1,0.0,maharashtra,False,
2022-04-30,shipped,amazon,amazon.in,expedited,jne3405,jne3405_kr_xxxl,kurta,3xl,1,399.0,telangana,False,
2022-04-30,shipped,amazon,amazon.in,expedited,j0003,j0003_set_l,set,l,1,696.0,uttar_pradesh,False,
2022-04-30,shipped,amazon,amazon.in,expedited,j0230,j0230_skd_xxl,set,xxl,1,1112.0,uttar_pradesh,False,
2022-04-30,shipped,amazon,amazon.in,expedited,jne3465,jne3465_kr_xxxl,kurta,3xl,1,517.0,andhra_pradesh,False,
2022-04-30,shipped,amazon,amazon.in,expedited,set265,set265_kr_np_m,set,m,1,888.0,andhra_pradesh,False,
2022-04-30,shipped,amazon,amazon.in,expedited,j0280,j0280_skd_s,set,s,1,1463.0,andhra_pradesh,False,
2022-04-30,shipped,amazon,amazon.in,expedited,jne3405,jne3405_kr_xxxl,kurta,3xl,1,399.0,andhra_pradesh,False,
2022-04-30,shipped,amazon,amazon.in,expedited,jne3288,jne3288_kr_m,kurta,m,1,442.0,andhra_pradesh,False,
2022-04-30,shipped,amazon,amazon.in,expedited,set316,set316_kr_dpt_m,set,m,1,1149.0,andhra_pradesh,False,
2022-04-30,shipped,amazon,amazon.in,expedited,j0006,j0006_set_m,ethnic_dress,m,1,845.0,andhra_pradesh,False,
2022-04-30,shipped,amazon,amazon.in,expedited,set268,set268_kr_np_s,set,s,1,788.0,west_bengal,False,
2022-04-30,cancelled,merchant,amazon.in,standard,jne3800,jne3800_kr_xxl,western_dress,xxl,0,734.29,telangana,False,easy_ship
2022-04-30,shipped,amazon,amazon.in,expedited,set268,set268_kr_np_s,set,s,1,788.0,delhi,False,
2022-04-30,shipped,amazon,amazon.in,expedited,j0003,j0003_set_m,set,m,1,654.0,goa,False,
2022-04-30,shipped,amazon,amazon.in,expedited,jne2270,jne2270_kr_487_a_l,kurta,l,1,518.0,tamil_nadu,False,
2022-04-30,shipped,amazon,amazon.in,expedited,set345,set345_kr_np_xxl,set,xxl,1,626.0,telangana,False,
2022-04-30,shipped,amazon,amazon.in,expedited,pjne3373,pjne3373_kr_n_6xl,kurta,6xl,1,534.0,uttar_pradesh,False,
2022-04-30,shipped,amazon,amazon.in,expedited,men5024,men5024_kr_m,kurta,m,1,475.0,gujarat,False,
2022-04-30,shipped,amazon,amazon.in,expedited,men5023,men5023_kr_xl,kurta,xl,1,549.0,odisha,False,
2022-04-30,shipped,amazon,amazon.in,expedited,jne2270,jne2270_kr_487_a_l,kurta,l,1,518.0,tamil_nadu,False,
2022-04-30,cancelled,amazon,amazon.in,expedited,j0308,j0308_dr_xl,western_dress,xl,0,,maharashtra,False,
2022-04-30,shipped_delivered_to_buyer,merchant,amazon.in,standard,jne3797,jne3797_kr_xs,western_dress,xs,1,725.0,telangana,False,easy_ship
2022-04-30,cancelled,merchant,amazon.in,standard,jne3515,jne3515_kr_xl,kurta,xl,0,437.14,tamil_nadu,False,easy_ship
2022-04-30,shipped,amazon,amazon.in,expedited,j0225,j0225_skd_xxl,set,xxl,1,1499.0,telangana,False,
2022-04-30,shipped,amazon,amazon.in,expedited,jne3461,jne3461_kr_l,kurta,l,1,363.0,karnataka,False,
2022-04-30,shipped,amazon,amazon.in,expedited,jne3618,jne3618_kr_xs,kurta,xs,1,399.0,bihar,False,
2022-04-30,shipped,amazon,amazon.in,expedited,pjne3405,pjne3405_kr_n_5xl,kurta,5xl,1,487.0,west_bengal,False,
